current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,long_term_debt_to_equity,cfo_to_debt,ebit_to_long_term_debt,asset_turnover,inventory_turnover,net_profit_margin,roa,retained_earnings_to_assets,is_retail,current_ratio_roll4q_mean,current_ratio_qoq_change,debt_to_equity_roll4q_mean,debt_to_equity_qoq_change,cfo_to_debt_roll4q_mean,cfo_to_debt_qoq_change,net_profit_margin_roll4q_mean,net_profit_margin_qoq_change,roa_roll4q_mean,roa_qoq_change,asset_turnover_roll4q_mean,asset_turnover_qoq_change,label_distress
-0.29061670229621,-0.4390596620751051,-0.9201307992325787,0.05607386646084315,-0.6481818354233353,0.04058852461885226,1.2334189692418183,0.4104253986002094,0.7794591533301257,-0.3036710480788402,-0.1369212006637732,1.4951691930242879,0.378125555701558,-0.24077170617153837,-0.2060171738985172,-0.6945810798413107,0.09149783025896685,0.7462942031344122,1.4382042597712825,0.0044656093151329845,-0.02107288241740206,-0.07689981495298617,3.033379188086615,-0.08846223234715596,0.8755639576121763,-0.07665351362966787,0
-0.23518931663295686,-0.2797783968605656,-0.9485655310569492,0.0559123857841229,-0.6937602992940728,0.04051167945421474,-0.8575287787473029,0.2900091237910394,0.46609312624028376,-0.32783019456121854,-0.16405553245767324,0.8742441863626453,0.5942916201890266,-0.24077170617153837,-0.20003829083855496,0.026933775128260635,0.09156014812257304,-0.013134736607832558,0.7308006346680463,-0.09794666955244487,-0.05705362249354956,-0.07439938462367995,2.6113592185782513,-0.09439999479548625,0.8023657337859295,-0.1885002150446501,0
-0.40737690370092117,-1.086642939699165,-0.48986450035834683,0.06342893405728887,0.6277524400706795,0.09442775143966159,0.026545597643800295,-0.19029608457450659,-0.8511906509939607,-0.5489617276643395,0.7039903080311832,0.5070991319861925,0.2910739041637663,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.2775323844371445,-1.0699518929497414,-0.6238458605110138,0.06330206715546158,0.6139537480173396,0.10432467355280953,-0.42530817217527367,-0.20270095838004332,-1.0394278259743066,-0.5668987942987072,0.7036333701080804,-0.5361701599851996,0.3298511730319767,-0.24077170617153837,-0.31360707174211294,0.5061018802109591,0.10294997686304432,0.115905950747902,-0.33818202238790535,-0.11640087504025193,1.1290003231295012,-0.06956032883227069,0.04963183983448117,-0.11858204291432911,-1.0792018789566398,-0.5132277972706512,0
-0.3745193510162743,-1.131743755666963,-0.5620658627590903,0.0631402902693799,0.5960937533593976,0.09858245008902985,-0.1919487535695405,-0.19571271072566762,-0.9959204826296575,-0.5624228458573928,1.5548205368145753,0.21093887636392758,0.44272903091261706,-0.24077170617153837,-0.326710663177129,-0.7911679652711736,0.10283713798748957,0.09917551031965112,-0.3342172807845029,-0.08736179244771619,1.5519535792436978,-0.03409153137709911,0.15919773595108871,0.013867342593373404,-1.099067349969928,0.25431785122147765,0
-0.2543734126041178,-1.0816393516060776,-0.6888733705104017,0.06398945103481941,0.6866285538735266,0.11446654414786255,-0.4736942697030811,-0.20385669894777164,-1.0197338973684626,-0.5648184312080209,0.16887093446136373,-0.680635099574739,0.3218035559116771,-0.24077170617153837,-0.2964382499882557,0.42637225918419747,0.10309981473513526,0.5712954619835455,-0.44495368951135106,-0.3942975339097378,1.2468151315570388,-0.10203426876565187,-0.11095456075558234,-0.12132536809800397,-1.1160103562406278,-0.21024281344045329,0
0.46610914688806726,1.221880291733678,1.6200012898782397,0.0548740752763563,-1.018940892572109,0.03912436469231415,1.008047605879405,-0.19006682042001088,1.1599148347609969,-0.011444506525796056,-0.3425656930695451,-0.37787321956414754,0.4008665696068652,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
0.5603515642507296,1.3640075504008697,0.7530790989227665,0.054660002283278254,-1.0938063558836653,0.03912436469231415,-1.0994925233886435,-0.19006682042001088,1.0767014942086697,-0.03520122974250407,-0.33671868707843267,-0.3339412483958191,0.494461832133201,-0.24077170617153837,0.7354478892886456,0.037915408802402455,0.09002551553120162,-0.15682566208236007,-0.09228301606121105,-0.11606376658254751,-0.4267967459295197,-0.06415229559947555,-0.44802155239655583,-0.07709792038865929,1.3507758301463322,-0.11265294504990149,0
0.7684734133584108,1.6517769232183084,0.3030445161577823,0.054275254643904564,-1.2361447183127128,0.03912436469231415,1.4359271935824833,-0.19006682042001088,1.1859847104985006,-0.035652332664988254,-0.2171553819226851,1.0867174817478786,-0.12856355478348286,-0.24077170617153837,0.8397557425116452,0.38141800495811884,0.08977911312511135,-0.4581376225415534,0.6980743853850833,-0.20096884807844403,-0.3659205240108623,0.029082282620385078,0.2530002775501451,0.039884382260413354,1.3773396201857218,-0.061770886144228064,0
0.414819790577323,0.9355396939637906,-0.2762009584077308,0.05534619807118951,-0.8637503948169057,0.03912436469231415,-0.370392158926753,-0.19006682042001088,1.1241006471905883,-0.1881369915655708,-0.005251472788267843,3.4293716638471547,0.36250667983828755,-0.24077170617153837,0.783516367960402,-1.2809133405831614,0.09005834921822842,2.1591243053912637,0.3705934475529315,-0.07500341588931575,-0.2564948698667014,-0.014248623458428828,1.4572944237564418,-0.021002621755078405,1.372403882642981,-0.10695254289785354,0
